Linux 6.6.74+rpt-rpi-v8 (snow) 	07/03/25 	_aarch64_	(4 CPU)

12:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:54:41     all   28.64    0.00    6.28    0.00    0.00    0.00    0.00    0.00    0.00   65.08
12:54:42     all   27.16    0.00    6.09    0.00    0.00    0.51    0.00    0.00    0.00   66.24
12:54:43     all   26.22    0.00    5.91    0.26    0.00    0.00    0.00    0.00    0.00   67.61
12:54:44     all   24.37    0.00    4.31    0.00    0.00    0.25    0.00    0.00    0.00   71.07
12:54:45     all   28.50    0.00    7.12    0.00    0.00    0.25    0.00    0.00    0.00   64.12
12:54:46     all   26.53    0.00    7.91    0.00    0.00    0.00    0.00    0.00    0.00   65.56
12:54:47     all   26.97    0.00    6.87    0.00    0.00    0.51    0.00    0.00    0.00   65.65
12:54:48     all   26.60    0.00    6.91    0.00    0.00    0.26    0.00    0.00    0.00   66.24
12:54:49     all   27.18    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   66.15
12:54:50     all   27.51    0.00    6.43    0.00    0.00    0.51    0.00    0.00    0.00   65.55
12:54:51     all   24.35    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00   68.39
12:54:52     all   24.16    0.00    6.43    0.51    0.00    0.26    0.00    0.00    0.00   68.64
12:54:53     all   27.30    0.00    6.70    0.25    0.00    0.00    0.00    0.00    0.00   65.76
12:54:54     all   27.79    0.00    6.23    0.00    0.00    0.00    0.00    0.00    0.00   65.97
12:54:55     all   25.32    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00   67.59
12:54:56     all   25.26    0.00    5.41    0.00    0.00    0.52    0.00    0.00    0.00   68.81
12:54:57     all   24.62    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   67.77
12:54:58     all   25.07    0.00    6.01    0.00    0.00    0.52    0.00    0.00    0.00   68.41
12:54:59     all   29.90    0.00    7.54    0.00    0.00    0.25    0.00    0.00    0.00   62.31
12:55:00     all   28.24    0.00    6.62    0.00    0.00    0.25    0.00    0.00    0.00   64.89
12:55:01     all   27.37    0.00    6.14    0.26    0.00    0.26    0.00    0.00    0.00   65.98
12:55:02     all   25.38    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   68.46
12:55:03     all   24.17    0.00    8.65    0.00    0.00    0.25    0.00    0.00    0.00   66.92
12:55:04     all   27.94    0.00    5.48    0.00    0.00    0.26    0.00    0.00    0.00   66.32
12:55:05     all   29.26    0.00    5.85    0.00    0.00    0.00    0.00    0.00    0.00   64.89
12:55:06     all   25.32    0.00    5.12    0.00    0.00    0.51    0.00    0.00    0.00   69.05
12:55:07     all   25.77    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   67.09
12:55:08     all   24.37    0.00    6.35    0.25    0.00    0.25    0.00    0.00    0.00   68.78
12:55:09     all   25.19    0.00    7.01    0.00    0.00    0.00    0.00    0.00    0.00   67.79
12:55:10     all   26.28    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   66.58
12:55:11     all   24.35    0.00    5.44    0.00    0.00    0.00    0.00    0.00    0.00   70.21
12:55:12     all   26.15    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   66.92
12:55:13     all   28.21    0.00    6.30    0.00    0.00    0.25    0.00    0.00    0.00   65.24
12:55:14     all   29.66    0.00    6.56    0.00    0.00    0.52    0.00    0.00    0.00   63.25
12:55:15     all   26.40    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   67.01
12:55:16     all   26.09    0.00    7.93    0.00    0.00    0.26    0.00    0.00    0.00   65.73
12:55:17     all   26.90    0.00    7.36    0.25    0.00    0.51    0.00    0.00    0.00   64.97
12:55:18     all   24.81    0.00    7.34    0.00    0.00    0.00    0.00    0.00    0.00   67.85
12:55:19     all   25.06    0.00    7.24    0.00    0.00    0.26    0.00    0.00    0.00   67.44
12:55:20     all   31.04    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   61.07
12:55:21     all   24.68    0.00    6.43    0.00    0.00    0.51    0.00    0.00    0.00   68.38
12:55:22     all   25.71    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   68.64
12:55:23     all   23.44    0.00    5.73    0.00    0.00    0.26    0.00    0.00    0.00   70.57
12:55:24     all   25.00    0.00    6.19    0.26    0.00    0.00    0.00    0.00    0.00   68.56
12:55:25     all   26.28    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   66.33
12:55:26     all   25.63    0.00    7.11    0.00    0.00    0.51    0.00    0.00    0.00   66.75
12:55:27     all   26.79    0.00    6.38    0.00    0.00    0.26    0.00    0.00    0.00   66.58
12:55:28     all   23.92    0.00    5.60    0.00    0.00    0.25    0.00    0.00    0.00   70.23
12:55:29     all   25.13    0.00    6.35    0.00    0.00    0.25    0.00    0.00    0.00   68.27
12:55:30     all   27.75    0.00    5.24    0.00    0.00    0.26    0.00    0.00    0.00   66.75
12:55:31     all   25.32    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00   68.22
12:55:32     all   25.31    0.00    6.77    0.50    0.00    0.25    0.00    0.00    0.00   67.17
12:55:33     all   24.62    0.00    5.08    0.00    0.00    0.00    0.00    0.00    0.00   70.30
12:55:34     all   24.87    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   67.95
12:55:35     all   28.93    0.00    7.87    0.00    0.00    0.25    0.00    0.00    0.00   62.94
12:55:36     all   26.33    0.00    6.33    0.00    0.00    0.00    0.00    0.00    0.00   67.34
12:55:37     all   25.63    0.00    6.53    0.00    0.00    0.50    0.00    0.00    0.00   67.34
12:55:38     all   24.23    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   70.15
12:55:39     all   26.94    0.00    5.18    0.00    0.00    0.00    0.00    0.00    0.00   67.88
12:55:40     all   28.43    0.00    6.09    0.00    0.00    0.00    0.00    0.00    0.00   65.48
12:55:41     all   22.98    0.00    8.08    0.00    0.00    0.25    0.00    0.00    0.00   68.69
12:55:42     all   24.55    0.00    7.24    0.00    0.00    0.26    0.00    0.00    0.00   67.96
12:55:43     all   25.70    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00   66.92
12:55:44     all   28.53    0.00    7.46    0.00    0.00    0.00    0.00    0.00    0.00   64.01
12:55:45     all   25.19    0.00    5.66    0.00    0.00    0.51    0.00    0.00    0.00   68.64
12:55:46     all   26.46    0.00    6.11    0.00    0.00    0.25    0.00    0.00    0.00   67.18
12:55:47     all   26.55    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   67.27
12:55:48     all   27.11    0.00    6.39    0.00    0.00    0.51    0.00    0.00    0.00   65.98
12:55:49     all   26.14    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   66.24
12:55:50     all   27.75    0.00    7.75    0.25    0.00    0.00    0.00    0.00    0.00   64.25
12:55:51     all   28.61    0.00    6.96    0.00    0.00    0.26    0.00    0.00    0.00   64.18
12:55:52     all   25.96    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00   68.38
12:55:53     all   26.38    0.00    6.53    0.00    0.00    0.00    0.00    0.00    0.00   67.09
12:55:54     all   26.26    0.00    7.07    0.00    0.00    0.51    0.00    0.00    0.00   66.16
12:55:55     all   23.66    0.00    6.36    0.00    0.00    0.00    0.00    0.00    0.00   69.97
12:55:56     all   26.03    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   68.81
12:55:57     all   27.65    0.00    6.46    0.26    0.00    0.00    0.00    0.00    0.00   65.63
12:55:58     all   25.82    0.00    6.08    0.00    0.00    0.25    0.00    0.00    0.00   67.85
12:55:59     all   25.00    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   67.78
12:56:00     all   26.95    0.00    5.79    0.00    0.00    0.25    0.00    0.00    0.00   67.00
12:56:01     all   28.83    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   63.64
12:56:02     all   25.58    0.00    7.67    0.00    0.00    0.00    0.00    0.00    0.00   66.75
12:56:03     all   26.95    0.00    6.80    0.00    0.00    0.50    0.00    0.00    0.00   65.74
12:56:04     all   27.04    0.00    6.12    0.26    0.00    0.00    0.00    0.00    0.00   66.58
12:56:05     all   23.06    0.00    5.18    0.00    0.00    0.26    0.00    0.00    0.00   71.50
12:56:06     all   28.80    0.00    6.02    0.26    0.00    0.52    0.00    0.00    0.00   64.40
12:56:07     all   27.06    0.00    7.73    0.00    0.00    0.00    0.00    0.00    0.00   65.21
12:56:08     all   26.92    0.00    8.21    0.00    0.00    0.26    0.00    0.00    0.00   64.62
12:56:09     all   28.64    0.00    6.78    0.00    0.00    0.50    0.00    0.00    0.00   64.07
12:56:10     all   26.22    0.00    5.91    0.00    0.00    0.26    0.00    0.00    0.00   67.61
12:56:11     all   23.58    0.00    6.48    0.00    0.00    0.26    0.00    0.00    0.00   69.69
12:56:12     all   26.46    0.00    6.36    0.00    0.00    0.25    0.00    0.00    0.00   66.92
12:56:13     all   25.52    0.00    6.19    0.00    0.00    0.26    0.00    0.00    0.00   68.04
12:56:14     all   26.20    0.00    6.30    0.00    0.00    0.50    0.00    0.00    0.00   67.00
12:56:15     all   23.59    0.00    7.44    0.26    0.00    0.26    0.00    0.00    0.00   68.46
12:56:16     all   24.43    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00   69.02
12:56:17     all   26.09    0.00    7.67    0.00    0.00    0.26    0.00    0.00    0.00   65.98
12:56:18     all   25.77    0.00    4.90    0.00    0.00    0.52    0.00    0.00    0.00   68.81
12:56:19     all   23.97    0.00    5.41    0.00    0.00    0.26    0.00    0.00    0.00   70.36
12:56:20     all   24.56    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   68.61
12:56:21     all   25.26    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   67.35
12:56:22     all   24.81    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   69.05
12:56:23     all   26.01    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   65.91
12:56:24     all   23.54    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   69.62
12:56:25     all   25.96    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   67.10
12:56:26     all   24.55    0.00    6.46    0.00    0.00    0.26    0.00    0.00    0.00   68.73
12:56:27     all   27.96    0.00    8.06    0.00    0.00    0.25    0.00    0.00    0.00   63.73
12:56:28     all   24.55    0.00    7.75    0.00    0.00    0.00    0.00    0.00    0.00   67.70
12:56:29     all   25.38    0.00    6.15    0.00    0.00    0.26    0.00    0.00    0.00   68.21
12:56:30     all   25.96    0.00    5.66    0.00    0.00    0.26    0.00    0.00    0.00   68.12
12:56:31     all   26.79    0.00    5.36    0.00    0.00    0.51    0.00    0.00    0.00   67.35
12:56:32     all   27.37    0.00    7.67    0.00    0.00    0.00    0.00    0.00    0.00   64.96
12:56:33     all   28.61    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   65.21
12:56:34     all   25.44    0.00    7.30    0.00    0.00    0.25    0.00    0.00    0.00   67.00
12:56:35     all   27.25    0.00    5.66    0.26    0.00    0.26    0.00    0.00    0.00   66.58
12:56:36     all   25.90    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   67.18
12:56:37     all   28.53    0.00    6.17    0.00    0.00    0.26    0.00    0.00    0.00   65.04
12:56:38     all   27.51    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   65.81
12:56:39     all   24.87    0.00    7.61    0.00    0.00    0.25    0.00    0.00    0.00   67.26
12:56:40     all   25.06    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   68.29
12:56:41     all   25.51    0.00    5.61    0.00    0.00    0.00    0.00    0.00    0.00   68.88
12:56:42     all   25.71    0.00    7.20    0.00    0.00    0.26    0.00    0.00    0.00   66.84
12:56:43     all   26.41    0.00    5.38    0.00    0.00    0.00    0.00    0.00    0.00   68.21
12:56:44     all   26.34    0.00    6.14    0.00    0.00    0.26    0.00    0.00    0.00   67.26
12:56:45     all   26.88    0.00    7.29    0.00    0.00    0.75    0.00    0.00    0.00   65.08
12:56:46     all   26.70    0.00    6.30    0.00    0.00    0.50    0.00    0.00    0.00   66.50
12:56:47     all   25.90    0.00    6.92    0.00    0.00    0.00    0.00    0.00    0.00   67.18
12:56:48     all   26.02    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   66.84
12:56:49     all   24.62    0.00    6.92    0.00    0.00    0.26    0.00    0.00    0.00   68.21
12:56:50     all   25.88    0.00    7.04    0.25    0.00    0.25    0.00    0.00    0.00   66.58
12:56:51     all   26.60    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   67.01
12:56:52     all   30.81    0.00    7.58    0.00    0.00    0.25    0.00    0.00    0.00   61.36
12:56:53     all   29.31    0.00    6.94    0.26    0.00    0.77    0.00    0.00    0.00   62.72
12:56:54     all   29.05    0.00    5.91    0.00    0.00    0.26    0.00    0.00    0.00   64.78
12:56:55     all   26.79    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   66.07
12:56:56     all   28.31    0.00    6.23    0.00    0.00    0.26    0.00    0.00    0.00   65.19
12:56:57     all   28.24    0.00    5.70    0.00    0.00    0.00    0.00    0.00    0.00   66.06
12:56:58     all   25.76    0.00    5.56    0.00    0.00    0.25    0.00    0.00    0.00   68.43
12:56:59     all   25.32    0.00    5.43    0.26    0.00    0.26    0.00    0.00    0.00   68.73
12:57:00     all   28.97    0.00    5.13    0.00    0.00    0.00    0.00    0.00    0.00   65.90
12:57:01     all   27.81    0.00    4.85    0.00    0.00    0.00    0.00    0.00    0.00   67.35
12:57:02     all   29.85    0.00    6.12    0.00    0.00    0.26    0.00    0.00    0.00   63.78
12:57:03     all   26.87    0.00    7.24    0.00    0.00    0.26    0.00    0.00    0.00   65.63
12:57:04     all   27.66    0.00    6.85    0.25    0.00    0.25    0.00    0.00    0.00   64.97
12:57:05     all   25.25    0.00    6.57    0.00    0.00    0.51    0.00    0.00    0.00   67.68
12:57:06     all   25.38    0.00    7.36    0.00    0.00    0.00    0.00    0.00    0.00   67.26
12:57:07     all   27.44    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00   66.41
12:57:08     all   28.21    0.00    3.59    0.00    0.00    0.26    0.00    0.00    0.00   67.95
12:57:09     all   26.41    0.00    6.92    0.26    0.00    0.00    0.00    0.00    0.00   66.41
12:57:10     all   26.36    0.00    5.94    0.00    0.00    0.26    0.00    0.00    0.00   67.44
12:57:11     all   24.62    0.00    5.84    0.00    0.00    0.25    0.00    0.00    0.00   69.29
12:57:12     all   25.83    0.00    6.39    0.00    0.00    0.26    0.00    0.00    0.00   67.52
12:57:13     all   27.84    0.00    6.44    0.00    0.00    0.26    0.00    0.00    0.00   65.46
12:57:14     all   27.44    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   65.38
12:57:15     all   25.32    0.00    7.16    0.26    0.00    0.00    0.00    0.00    0.00   67.26
12:57:16     all   26.42    0.00    4.40    0.00    0.00    0.78    0.00    0.00    0.00   68.39
12:57:17     all   24.37    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00   68.78
12:57:18     all   26.68    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00   67.10
12:57:19     all   25.83    0.00    5.63    0.00    0.00    0.26    0.00    0.00    0.00   68.29
12:57:20     all   28.79    0.00    6.17    0.26    0.00    0.26    0.00    0.00    0.00   64.52
12:57:21     all   26.34    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   67.26
12:57:22     all   24.94    0.00    8.74    0.00    0.00    0.00    0.00    0.00    0.00   66.32
12:57:23     all   29.05    0.00    6.43    0.00    0.00    0.00    0.00    0.00    0.00   64.52
12:57:24     all   27.06    0.00    5.93    0.00    0.00    0.26    0.00    0.00    0.00   66.75
12:57:25     all   28.21    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   64.62
12:57:26     all   27.88    0.00    5.88    0.26    0.00    0.00    0.00    0.00    0.00   65.98
12:57:27     all   27.20    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   65.99
12:57:28     all   24.49    0.00    6.63    0.00    0.00    0.26    0.00    0.00    0.00   68.62
12:57:29     all   28.24    0.00    5.85    0.00    0.00    0.25    0.00    0.00    0.00   65.65
12:57:30     all   25.44    0.00    7.48    0.00    0.00    0.00    0.00    0.00    0.00   67.08
12:57:31     all   27.04    0.00    5.87    0.00    0.00    0.26    0.00    0.00    0.00   66.84
12:57:32     all   26.08    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   67.09
12:57:33     all   24.62    0.00    7.11    0.00    0.00    0.51    0.00    0.00    0.00   67.77
12:57:34     all   25.65    0.00    5.24    0.00    0.00    0.00    0.00    0.00    0.00   69.11
12:57:35     all   25.77    0.00    4.90    0.00    0.00    0.26    0.00    0.00    0.00   69.07
12:57:36     all   25.00    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   67.60
12:57:37     all   24.94    0.00    6.17    0.00    0.00    0.00    0.00    0.00    0.00   68.89
12:57:38     all   25.45    0.00    5.14    0.00    0.00    0.00    0.00    0.00    0.00   69.41
12:57:39     all   25.96    0.00    7.71    0.00    0.00    0.26    0.00    0.00    0.00   66.07
12:57:40     all   27.34    0.00    5.82    0.00    0.00    0.25    0.00    0.00    0.00   66.58
12:57:41     all   27.95    0.00    6.41    0.26    0.00    0.51    0.00    0.00    0.00   64.87
12:57:42     all   25.58    0.00    5.68    0.00    0.00    0.26    0.00    0.00    0.00   68.48
12:57:43     all   25.26    0.00    5.99    0.00    0.00    0.26    0.00    0.00    0.00   68.49
12:57:44     all   26.21    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00   66.41
12:57:45     all   28.72    0.00    7.30    0.00    0.00    0.50    0.00    0.00    0.00   63.48
12:57:46     all   27.95    0.00    7.18    0.26    0.00    0.26    0.00    0.00    0.00   64.36
12:57:47     all   23.92    0.00    6.36    0.00    0.00    0.51    0.00    0.00    0.00   69.21
12:57:48     all   25.44    0.00    6.80    0.00    0.00    0.00    0.00    0.00    0.00   67.76
12:57:49     all   27.09    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   66.08
12:57:50     all   25.38    0.00    7.29    0.00    0.00    0.25    0.00    0.00    0.00   67.09
12:57:51     all   27.92    0.00    7.61    0.00    0.00    0.51    0.00    0.00    0.00   63.96
12:57:52     all   27.02    0.00    6.31    0.00    0.00    0.25    0.00    0.00    0.00   66.41
12:57:53     all   28.83    0.00    5.87    0.00    0.00    0.00    0.00    0.00    0.00   65.31
12:57:54     all   26.22    0.00    6.94    0.00    0.00    0.26    0.00    0.00    0.00   66.58
12:57:55     all   28.10    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   65.06
12:57:56     all   24.87    0.00    7.25    0.00    0.00    0.00    0.00    0.00    0.00   67.88
12:57:57     all   25.71    0.00    5.91    0.00    0.00    0.00    0.00    0.00    0.00   68.38
12:57:58     all   23.79    0.00    7.67    0.00    0.00    0.00    0.00    0.00    0.00   68.54
12:57:59     all   25.69    0.00    6.80    0.00    0.00    0.50    0.00    0.00    0.00   67.00
12:58:00     all   25.58    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   68.29
12:58:01     all   25.45    0.00    6.11    0.00    0.00    0.51    0.00    0.00    0.00   67.94
12:58:02     all   25.90    0.00    5.64    0.00    0.00    0.00    0.00    0.00    0.00   68.46
12:58:03     all   26.41    0.00    7.95    0.00    0.00    0.00    0.00    0.00    0.00   65.64
12:58:04     all   25.84    0.00    5.17    0.00    0.00    0.52    0.00    0.00    0.00   68.48
12:58:05     all   27.71    0.00    6.30    0.00    0.00    0.50    0.00    0.00    0.00   65.49
12:58:06     all   25.58    0.00    6.14    0.00    0.00    0.51    0.00    0.00    0.00   67.77
12:58:07     all   25.89    0.00    6.60    0.25    0.00    0.00    0.00    0.00    0.00   67.26
12:58:08     all   24.74    0.00    6.70    0.00    0.00    0.00    0.00    0.00    0.00   68.56
12:58:09     all   28.97    0.00    7.81    0.00    0.00    0.50    0.00    0.00    0.00   62.72
12:58:10     all   28.50    0.00    8.14    0.00    0.00    0.00    0.00    0.00    0.00   63.36
12:58:11     all   25.45    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00   67.68
12:58:12     all   27.96    0.00    8.06    0.25    0.00    0.25    0.00    0.00    0.00   63.48
12:58:13     all   28.28    0.00    5.91    0.00    0.00    0.51    0.00    0.00    0.00   65.30
12:58:14     all   26.97    0.00    7.12    0.00    0.00    0.00    0.00    0.00    0.00   65.90
12:58:15     all   26.96    0.00    5.24    0.00    0.00    0.26    0.00    0.00    0.00   67.54
12:58:16     all   28.72    0.00    6.55    0.00    0.00    0.00    0.00    0.00    0.00   64.74
12:58:17     all   27.59    0.00    6.58    0.51    0.00    0.25    0.00    0.00    0.00   65.06
12:58:18     all   24.09    0.00    6.48    0.00    0.00    0.26    0.00    0.00    0.00   69.17
12:58:19     all   24.68    0.00    7.38    0.00    0.00    0.51    0.00    0.00    0.00   67.43
12:58:20     all   29.37    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   63.80
12:58:21     all   25.38    0.00    7.36    0.00    0.00    0.25    0.00    0.00    0.00   67.01
12:58:22     all   26.46    0.00    7.12    0.25    0.00    0.25    0.00    0.00    0.00   65.90
12:58:23     all   29.26    0.00    6.11    0.00    0.00    0.51    0.00    0.00    0.00   64.12
12:58:24     all   26.41    0.00    5.64    0.00    0.00    0.00    0.00    0.00    0.00   67.95
12:58:25     all   28.64    0.00    6.14    0.00    0.00    0.51    0.00    0.00    0.00   64.71
12:58:26     all   27.23    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   64.89
12:58:27     all   25.83    0.00    5.63    0.26    0.00    0.51    0.00    0.00    0.00   67.77
12:58:28     all   25.51    0.00    7.40    0.00    0.00    0.26    0.00    0.00    0.00   66.84
12:58:29     all   24.11    0.00    7.11    0.00    0.00    0.00    0.00    0.00    0.00   68.78
12:58:30     all   29.38    0.00    7.73    0.00    0.00    0.52    0.00    0.00    0.00   62.37
12:58:31     all   26.65    0.00    6.60    0.00    0.00    0.00    0.00    0.00    0.00   66.75
12:58:32     all   24.94    0.00    5.97    0.00    0.00    0.00    0.00    0.00    0.00   69.09
12:58:33     all   28.64    0.00    5.88    0.00    0.00    0.26    0.00    0.00    0.00   65.22
12:58:34     all   25.38    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   68.46
12:58:35     all   28.06    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   65.31
12:58:36     all   28.98    0.00    8.09    0.00    0.00    0.78    0.00    0.00    0.00   62.14
12:58:37     all   26.45    0.00    4.79    0.00    0.00    0.25    0.00    0.00    0.00   68.51
12:58:38     all   23.29    0.00    7.59    0.00    0.00    0.00    0.00    0.00    0.00   69.11
12:58:39     all   25.51    0.00    5.36    0.00    0.00    0.51    0.00    0.00    0.00   68.62
12:58:40     all   28.61    0.00    5.41    0.00    0.00    0.00    0.00    0.00    0.00   65.98
12:58:41     all   27.98    0.00    6.74    0.00    0.00    0.26    0.00    0.00    0.00   65.03
12:58:42     all   27.01    0.00    5.71    0.00    0.00    0.26    0.00    0.00    0.00   67.01
12:58:43     all   23.21    0.00    6.38    0.00    0.00    0.26    0.00    0.00    0.00   70.15
12:58:44     all   26.99    0.00    5.66    0.00    0.00    0.00    0.00    0.00    0.00   67.35
12:58:45     all   25.70    0.00    5.09    0.00    0.00    0.25    0.00    0.00    0.00   68.96
12:58:46     all   25.26    0.00    5.67    0.00    0.00    0.00    0.00    0.00    0.00   69.07
12:58:47     all   25.77    0.00    6.44    0.52    0.00    0.00    0.00    0.00    0.00   67.27
12:58:48     all   24.49    0.00    6.38    0.00    0.00    0.26    0.00    0.00    0.00   68.88
12:58:49     all   25.25    0.00    7.75    0.00    0.00    0.50    0.00    0.00    0.00   66.50
12:58:50     all   23.66    0.00    5.60    0.00    0.00    0.25    0.00    0.00    0.00   70.48
12:58:51     all   26.10    0.00    6.98    0.26    0.00    0.00    0.00    0.00    0.00   66.67
12:58:52     all   25.58    0.00    6.20    0.00    0.00    0.26    0.00    0.00    0.00   67.96
12:58:53     all   28.17    0.00    7.11    0.00    0.00    0.25    0.00    0.00    0.00   64.47
12:58:54     all   26.15    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   66.67
12:58:55     all   24.35    0.00    6.48    0.00    0.00    0.00    0.00    0.00    0.00   69.17
12:58:56     all   26.46    0.00    7.63    0.00    0.00    0.51    0.00    0.00    0.00   65.39
12:58:57     all   28.17    0.00    5.84    0.00    0.00    0.00    0.00    0.00    0.00   65.99
12:58:58     all   26.94    0.00    7.51    0.00    0.00    0.00    0.00    0.00    0.00   65.54
12:58:59     all   24.16    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   69.15
12:59:00     all   28.50    0.00    7.51    0.00    0.00    0.26    0.00    0.00    0.00   63.73
12:59:01     all   27.01    0.00    6.49    0.00    0.00    0.26    0.00    0.00    0.00   66.23
12:59:02     all   30.00    0.00    5.90    0.00    0.00    0.00    0.00    0.00    0.00   64.10
12:59:03     all   27.95    0.00    6.67    0.00    0.00    0.77    0.00    0.00    0.00   64.62
12:59:04     all   27.99    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00   65.14
12:59:05     all   29.67    0.00    5.37    0.00    0.00    0.51    0.00    0.00    0.00   64.45
12:59:06     all   25.06    0.00    4.81    0.25    0.00    0.25    0.00    0.00    0.00   69.62
12:59:07     all   27.23    0.00    5.50    0.00    0.00    0.26    0.00    0.00    0.00   67.02
12:59:08     all   25.45    0.00    7.12    0.00    0.00    0.00    0.00    0.00    0.00   67.43
12:59:09     all   25.19    0.00    7.05    0.00    0.00    0.25    0.00    0.00    0.00   67.51
12:59:10     all   29.41    0.00    6.39    0.00    0.00    0.26    0.00    0.00    0.00   63.94
12:59:11     all   24.68    0.00    6.11    0.51    0.00    0.25    0.00    0.00    0.00   68.45
12:59:12     all   27.46    0.00    5.96    0.00    0.00    0.00    0.00    0.00    0.00   66.58
12:59:13     all   25.26    0.00    5.67    0.00    0.00    0.26    0.00    0.00    0.00   68.81
12:59:14     all   27.74    0.00    7.12    0.00    0.00    0.25    0.00    0.00    0.00   64.89
12:59:15     all   24.10    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   68.97
12:59:16     all   27.81    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   66.07
12:59:17     all   27.89    0.00    6.03    0.00    0.00    0.50    0.00    0.00    0.00   65.58
12:59:18     all   26.99    0.00    8.48    0.00    0.00    0.00    0.00    0.00    0.00   64.52
12:59:19     all   26.74    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   67.61
12:59:20     all   27.64    0.00    6.53    0.00    0.00    0.75    0.00    0.00    0.00   65.08
12:59:21     all   27.81    0.00    5.87    0.00    0.00    0.00    0.00    0.00    0.00   66.33
12:59:22     all   23.02    0.00    6.91    0.26    0.00    0.00    0.00    0.00    0.00   69.82
12:59:23     all   31.47    0.00    7.87    0.00    0.00    0.25    0.00    0.00    0.00   60.41
12:59:24     all   23.70    0.00    6.25    0.00    0.00    0.26    0.00    0.00    0.00   69.79
12:59:25     all   26.22    0.00    5.91    0.00    0.00    0.00    0.00    0.00    0.00   67.87
12:59:26     all   24.74    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00   68.30
12:59:27     all   25.64    0.00    5.13    0.00    0.00    0.00    0.00    0.00    0.00   69.23
12:59:28     all   27.16    0.00    8.12    0.00    0.00    0.00    0.00    0.00    0.00   64.72
12:59:29     all   27.44    0.00    6.15    0.00    0.00    0.26    0.00    0.00    0.00   66.15
